index_df	Restaurant_id	Price Range	Cuisine Style
2518	7314	$$ - $$$	['Delivery, Takeout, Reservations, Seating, Television, Highchairs Available, Serves Alcohol, Full Bar, Accepts American Express, Accepts Mastercard, Accepts Visa, Accepts Discover, Accepts Credit Cards']
2528	7347	$$ - $$$	['Barbecue, Croatian, European']
2530	7359	None	None
2535	7375	None	['French']
2539	7382	$	['Cafe']
2541	7395	$$ - $$$	['Belgian, European']
2542	7399	None	['Spanish']
2543	7401	$$ - $$$	['European, Central European']
2545	7404	$	['Cafe, Italian, Bar']
2548	7415	None	['African']
2553	7452	None	['Pizza']
2555	7459	None	None
2558	7470	None	['French']
2560	7473	None	None
2561	7474	None	['European']
2564	7486	$$ - $$$	['Italian, Bar, Contemporary, Wine Bar']
2567	7489	None	['European, Czech']
2572	7500	$	['Dinner']
2574	7504	None	None
2575	7510	$$ - $$$	['Greek']
2580	7527	None	['Spanish']
2584	7541	$$ - $$$	['Italian']
2587	7551	None	None
2589	7558	None	None
2590	7563	$$ - $$$	['Vietnamese']
2591	7564	None	None
2593	7574	None	['French']
2596	7578	None	None
2598	7583	$	['Cafe, European, Portuguese']
2599	7584	$$ - $$$	['Breakfast, Lunch, Dinner, Brunch']
2601	7598	None	['Italian']
2602	7599	None	['Cafe']
2603	7600	None	['Spanish']
2605	7603	$	['Fast Food']
2606	7604	$$ - $$$	['Italian, Pizza, Seafood, Mediterranean, Romana, Lazio, Central-Italian, Barbecue']
2607	7609	None	['Dutch, Bar, European, Pub']
2613	7626	None	['Middle Eastern']
2617	7637	None	['Healthy']
2618	7640	$$ - $$$	['American, Steakhouse, Barbecue']
2621	7645	$$ - $$$	['Lunch, Dinner']
2623	7647	$	['Lunch, Dinner']
2626	7656	None	None
2628	7665	$	['Bar, Pub']
2630	7670	None	None
2632	7675	None	['Italian']
2633	7677	None	['European, Czech']
2637	7682	None	['American, International']
2640	7695	None	None
2646	7709	$$ - $$$	['French']
2648	7711	$	['Cafe, Fast Food, International, Healthy, Street Food, French, European']
2652	7718	None	None
2653	7720	None	None
2655	7726	$$ - $$$	['Vegetarian Friendly, Vegan Options']
2656	7730	None	None
2658	7735	$	['Chinese']
2660	7739	None	['Cafe']
2662	7747	$$ - $$$	['Thai, Asian']
2663	7760	None	['Spanish']
2664	7765	None	['Indian']
2667	7769	None	['French']
2672	7778	None	['British']
2674	7781	None	['French']
2676	7790	None	['South American']
2677	7792	None	None
2681	7808	None	None
2685	7816	$	['Italian']
2690	7829	None	None
2693	7840	None	['Spanish']
2694	7843	$	['Cafe']
2696	7848	None	None
2701	7858	None	['Fast Food']
2705	7868	None	None
2708	7879	None	['Fast Food']
2710	7884	None	['Wine Bar']
2711	7887	None	None
2713	7894	$	['Fast Food']
2714	7896	None	None
2716	7898	None	['French']
2719	7914	None	['Cafe, European, Portuguese']
2720	7915	$$ - $$$	['Lunch, Dinner']
2722	7919	None	['Italian']
2724	7922	$$ - $$$	['Austrian']
2727	7928	$	['Spanish']
2731	7935	None	['Turkish, Mediterranean, Middle Eastern']
2735	7947	None	None
2742	7985	None	None
2743	7987	None	['Italian, Pizza']
2748	7998	None	['British, Scottish']
2754	8026	$	['Indian']
2757	8039	None	['Italian']
2760	8042	None	None
2762	8047	$$ - $$$	['Greek']
2765	8058	None	None
2767	8063	None	['French, Seafood']
2772	8076	$	['French']
2774	8078	$$ - $$$	['Swiss, Bar, Cafe, International, Mediterranean, European, Pub, Healthy, Soups']
2779	8092	$$ - $$$	['Late Night, Drinks']
2781	8095	$	['Vegetarian Friendly, Vegan Options']
2782	8098	$$ - $$$	['Austrian, Diner']
2784	8104	$$ - $$$	['Italian, European, Central European']
2789	8116	None	None
2794	8132	$	['American, Fast Food']
2796	8138	None	None
2797	8140	None	None
2799	8145	None	['Pizza, Cafe, Barbecue, Turkish']
2800	8147	None	None
2801	8151	None	None
2803	8154	None	None
2810	8175	$	['Reservations']
2811	8176	$$ - $$$	['Indian']
2812	8178	$$ - $$$	['Italian, Mediterranean']
2814	8182	$	['Cafe']
2819	8207	None	['Italian']
2830	8231	$	['Italian']
2833	8235	$	['Soups']
2835	8240	$	['Czech, Gastropub, Beer restaurants']
2836	8243	$	['Breakfast, Lunch, Dinner, Brunch']
2848	8268	None	None
2852	8276	None	None
2857	8292	$$ - $$$	['German']
2858	8293	None	None
2861	8303	$$ - $$$	['Chinese, Asian']
2862	8304	$$ - $$$	['Italian']
2866	8315	None	['Italian']
2871	8330	$$ - $$$	['International, Contemporary, Greek']
2874	8336	$$ - $$$	['Vegetarian Friendly, Vegan Options']
2879	8349	None	None
2882	8357	None	['Cafe, Contemporary, Diner']
2884	8359	$$ - $$$	['Cafe']
2889	8372	None	['Cafe']
2895	8396	None	None
2898	8407	None	None
2900	8414	$$ - $$$	['European, Portuguese']
2901	8415	None	['Cafe']
2904	8431	None	['Spanish']
2909	8445	None	['Austrian, European']
2910	8449	None	None
2912	8454	None	['French']
2915	8459	None	None
2921	8474	None	None
2922	8477	None	None
2925	8486	None	['Italian']
2926	8489	None	None
2933	8510	$$ - $$$	['Italian']
2936	8522	$$ - $$$	['Spanish, Wine Bar, Bar, Mediterranean, European, Deli, Pub']
2937	8525	$$ - $$$	['Lunch']
2938	8526	None	['Asian']
2939	8530	None	None
2941	8533	None	None
2943	8535	$$ - $$$	['European, Portuguese']
2947	8549	None	['Italian']
2948	8553	$$ - $$$	['Italian, Seafood']
2949	8566	$$ - $$$	['French']
2957	8587	$	['Italian, French']
2961	8604	$$ - $$$	['Cafe']
2962	8605	None	None
2963	8606	None	None
2964	8610	None	['Italian']
2967	8614	$$ - $$$	['Japanese, Sushi, Asian']
2968	8616	None	None
2970	8631	None	None
2980	8662	$$ - $$$	['French']
2981	8663	$$ - $$$	['Japanese']
2986	8681	None	None
2992	8700	None	None
2996	8709	None	['Spanish']
3002	8725	None	['French, Bar, Wine Bar']
3005	8736	None	['Italian, Mediterranean']
3006	8738	$	['Austrian, Cafe, Fast Food, European']
3010	8754	$$ - $$$	['Caribbean, Cajun & Creole, International']
3015	8767	None	['European, Czech']
3019	8776	None	None
3021	8780	$$ - $$$	['Spanish']
3023	8790	None	None
3025	8798	None	['Italian']
3026	8799	$$ - $$$	['Italian, Mediterranean, Deli, Lombard, Northern-Italian']
3027	8800	$$ - $$$	['Japanese, Sushi, Asian, Healthy, Street Food']
3033	8818	$$ - $$$	['Mediterranean']
3036	8830	None	None
3037	8831	None	['Pizza']
3038	8832	None	None
3042	8839	None	None
3044	8849	$$ - $$$	['Spanish, Wine Bar']
3045	8858	None	None
3046	8859	None	None
3047	8863	None	['British']
3052	8874	$	['Italian, Seafood, Mediterranean']
3054	8879	$$ - $$$	['Spanish, Deli, Mediterranean']
3062	8903	$$ - $$$	['Greek']
3064	8917	None	None
3070	8932	$	['Vegetarian Friendly']
3077	8968	None	['International']
3078	8969	None	None
3079	8970	$$ - $$$	['Italian, Lombard, Northern-Italian']
3082	8979	$$ - $$$	['Thai']
3083	8980	None	None
3106	9064	None	None
3107	9065	$$ - $$$	['French, European, Contemporary']
3124	9107	$	['Italian, European']
3126	9115	None	['European, Czech']
3134	9146	None	None
3139	9164	None	['Italian']
3141	9174	None	None
3142	9180	$	['Steakhouse']
3144	9183	$	['French']
3145	9185	$	['Lunch, Dinner']
3148	9191	$	['Italian']
3150	9196	None	None
3155	9213	None	['Indian, Middle Eastern, Pakistani']
3160	9223	$$ - $$$	['Spanish, Cafe']
3165	9232	$$ - $$$	['Brew Pub, International, European, Pub, Gastropub, Czech']
3170	9242	None	None
3172	9245	None	['European, Portuguese']
3174	9257	None	None
3178	9266	$	['Cafe']
3179	9273	None	['Seafood, Fast Food']
3187	9296	None	['French']
3192	9309	$$ - $$$	['French']
3193	9313	None	['British']
3194	9318	$	['Pizza']
3196	9331	None	['Spanish']
3197	9336	None	None
3200	9344	None	None
3204	9356	None	None
3210	9366	None	None
3211	9367	$$ - $$$	['Pizza']
3214	9370	None	None
3215	9374	$	['Vegetarian Friendly']
3219	9379	None	None
3220	9380	$$ - $$$	['Lunch, Dinner']
3221	9384	$	['Bar, Pub, French']
3230	9407	$$ - $$$	['French']
3231	9408	None	None
3235	9418	None	None
3237	9420	$	['Italian, Cafe']
3238	9428	$$ - $$$	['Gluten Free Options']
3239	9429	None	['Bar, Pub']
3243	9441	$	['Spanish']
3246	9454	None	None
3251	9471	None	['Healthy']
3253	9473	$$ - $$$	['Dinner, Drinks']
3259	9498	$$ - $$$	['Indian']
3260	9501	None	None
3263	9510	None	None
3269	9527	None	['Asian']
3270	9529	$$ - $$$	['Dinner, Late Night']
3273	9539	$$ - $$$	['French']
3274	9543	$$ - $$$	['Italian, International, Mediterranean']
3276	9545	$	['Fast Food, Turkish']
3280	9563	$	['Chinese, Asian']
3282	9568	$	['Cafe, European']
3285	9572	None	['Japanese']
3289	9586	$	['Seating, Reservations']
3295	9603	None	['Cafe']
3296	9609	None	None
3298	9612	None	['Cafe']
3299	9614	$	['Vegetarian Friendly']
3303	9641	None	['Middle Eastern']
3304	9642	None	['Chinese']
3305	9648	None	['European, Portuguese']
3306	9650	$$ - $$$	['Turkish, Middle Eastern']
3308	9656	None	None
3309	9657	None	['Pizza, Italian']
3314	9667	$$ - $$$	['Bar, Wine Bar, Pub']
3321	9685	None	None
3324	9696	$	['Asian, Korean']
3325	9704	$$ - $$$	['Cafe']
3326	9707	None	None
3327	9708	None	None
3329	9717	None	None
3333	9725	$$ - $$$	['Italian']
3341	9752	$	['Breakfast, Lunch, Dinner']
3343	9758	None	None
3354	9801	None	None
3355	9802	$$ - $$$	['Cafe']
3359	9817	None	None
3360	9821	$	['Drinks, Lunch']
3361	9822	$	['Vegetarian Friendly']
3367	9845	None	None
3371	9856	None	['European, Scandinavian']
3372	9861	$	['European, Portuguese']
3378	9872	$$ - $$$	['Vietnamese']
3381	9876	None	None
3382	9877	$$ - $$$	['Italian, French, Bar, European, Pizza']
3385	9885	None	None
3389	9895	$	['Fast Food']
3392	9909	None	['French']
3393	9912	None	['Asian, Korean']
3395	9915	None	None
3397	9921	$	['Cafe']
3398	9926	None	['Cafe']
3399	9939	None	None
3401	9943	None	['Spanish']
3403	9947	None	None
3411	9972	$$ - $$$	['Lunch, Dinner, Late Night, Drinks']
3420	9994	$$ - $$$	['Cafe, Mediterranean']
3421	9995	None	['Italian']
3422	9996	$	['Spanish']
3424	10001	None	None
3425	10004	None	None
3426	10005	None	['Greek']
3427	10007	$$ - $$$	['Cafe, European']
3429	10015	$$ - $$$	['Steakhouse, Mediterranean, Spanish, Grill, Wine Bar']
3431	10024	None	['British']
3432	10026	$$ - $$$	['Mediterranean, Spanish']
3440	10041	$$ - $$$	['Reservations, Seating, Table Service, Serves Alcohol']
3443	10045	None	['Seafood']
3445	10048	None	['British']
3448	10055	$	['Italian, Healthy']
3450	10059	None	None
3451	10061	$	['Italian, Pizza, Southern-Italian']
3456	10074	None	None
3457	10076	None	None
3460	10082	None	['French']
3465	10097	None	['Pub']
3466	10101	None	None
3468	10114	$$ - $$$	['French, Bar, Pub']
3472	10123	$	['Lunch, Dinner']
3473	10124	None	['Italian']
3482	10148	$$ - $$$	['Polish, European']
3483	10149	None	None
3484	10151	None	['Mexican']
3490	10164	None	None
3494	10181	None	None
3496	10187	None	['Cafe']
3497	10191	None	None
3503	10207	None	None
3504	10209	None	['Pizza, Italian']
3506	10211	None	None
3508	10216	None	None
3512	10226	None	None
3513	10227	None	None
3523	10249	None	None
3527	10259	$$ - $$$	['Mediterranean, Greek']
3529	10267	None	None
3532	10277	$	['Pizza, Italian']
3533	10278	$$ - $$$	['Austrian, European, Central European']
3536	10294	$$ - $$$	['French, Steakhouse']
3538	10296	$$$$	['Vegetarian Friendly, Vegan Options']
3546	10327	$	['Lunch, Dinner']
3547	10329	None	None
3552	10346	None	None
3553	10348	None	['Portuguese, European']
3555	10354	None	['Spanish']
3556	10355	None	['Brew Pub, Deli, Wine Bar']
3559	10366	None	None
3560	10367	None	['Italian, Mexican']
3568	10388	$$ - $$$	['Spanish, Barbecue']
3572	10400	None	None
3573	10401	None	['Italian']
3574	10402	None	['Fast Food']
3575	10403	None	None
3580	10410	None	None
3581	10411	None	['Swiss, European']
3583	10421	None	['Steakhouse']
3586	10426	None	['Romana, Lazio, Central-Italian']
3590	10430	$$ - $$$	['Mediterranean, Spanish']
3591	10432	None	None
3597	10455	$$ - $$$	['Mexican']
3599	10460	$$ - $$$	['Italian, Mediterranean']
3600	10461	None	None
3603	10471	$$ - $$$	['French, European']
3605	10486	$	['Fast Food, Brazilian, South American']
3606	10488	None	None
3611	10503	None	['Turkish']
3615	10510	None	['Pub']
3617	10519	None	['Indian']
3618	10520	None	None
3620	10528	$$ - $$$	['Dinner']
3625	10539	$$ - $$$	['German, Cafe, Deli, European']
3627	10542	$	['Seafood, British, Fast Food']
3632	10558	None	None
3633	10559	$	['Breakfast, Lunch, Dinner, Drinks']
3634	10561	$$ - $$$	['French']
3635	10563	None	None
3638	10574	None	['Pub']
3640	10579	None	None
3641	10583	None	['European, Portuguese']
3644	10590	None	None
3647	10603	$$ - $$$	['European, Scandinavian, Danish']
3648	10613	None	None
3649	10620	None	['Greek']
3650	10625	$	['Fast Food']
3651	10627	$	['Japanese, Sushi, Asian']
3653	10641	None	None
3654	10643	None	['Brew Pub, Fast Food, Wine Bar']
3655	10645	None	None
3659	10656	$$ - $$$	['Reservations']
3660	10660	None	['Chinese']
3662	10666	$$ - $$$	['Turkish']
3663	10668	$	['Pizza, Italian']
3664	10670	None	['South American, Spanish']
3665	10671	None	None
3666	10680	None	['European, Czech']
3670	10691	None	['Hungarian, European']
3671	10694	$$ - $$$	['Indian']
3672	10695	None	['Asian']
3673	10709	$$ - $$$	['Bar, Spanish, Pub']
3676	10712	None	None
3685	10733	$$ - $$$	['Cafe']
3686	10737	None	['Spanish']
3687	10745	$	['Late Night, Drinks']
3694	10761	$	['Chinese']
3698	10770	None	['Sushi, Asian']
3710	10804	None	['European, Czech']
3717	10824	$$ - $$$	['French']
3721	10831	$$ - $$$	['Dutch']
3723	10833	$$ - $$$	['European, Scandinavian']
3725	10835	None	None
3726	10837	None	None
3728	10841	None	None
3731	10849	None	['European, Czech']
3739	10876	None	None
3740	10883	None	['Thai']
3741	10886	None	['Cafe, Deli']
3743	10897	$$ - $$$	['Cafe']
3745	10901	None	['Italian, French, Dutch, Seafood, Grill']
3747	10904	$$ - $$$	['European, Portuguese']
3753	10921	None	None
3755	10928	$	['Lunch, Dinner, Drinks']
3757	10930	$	['Chinese, Asian']
3759	10936	None	['Pizza']
3760	10940	None	['Bar, Pub']
3762	10946	None	['Cafe']
3767	10975	None	None
3775	11003	None	None
3776	11004	None	['Spanish']
3778	11009	$$ - $$$	['Bar, Cafe, Spanish, Pub']
3783	11025	None	None
3790	11040	None	['Pizza']
3803	11076	$$ - $$$	['Japanese, Sushi, Asian, Soups']
3807	11089	None	['British']
3809	11096	$	['Breakfast, Lunch, Dinner']
3810	11100	None	None
3812	11109	None	None
3818	11133	None	None
3823	11140	$$ - $$$	['Spanish']
3826	11146	$$ - $$$	['Cafe, British']
3827	11151	None	None
3829	11155	$	['Mexican, Latin, South American, Central American']
3831	11160	$$ - $$$	['European, Swedish']
3838	11174	None	None
3841	11180	None	None
3845	11194	None	None
3847	11199	$	['Reservations, Seating, Serves Alcohol']
3848	11203	None	None
3852	11217	$	['American, Fast Food']
3854	11226	$$ - $$$	['Italian']
3861	11245	$$ - $$$	['Italian']
3864	11254	None	None
3865	11255	$$ - $$$	['European, Spanish']
3875	11285	None	None
3877	11290	$$ - $$$	['Japanese, Asian']
3878	11297	None	['Italian']
3882	11305	None	None
3883	11308	None	None
3886	11315	None	['Pizza']
3888	11317	None	None
3892	11323	$$ - $$$	['French, Belgian, European']
3893	11324	None	['Asian']
3894	11329	None	None
3896	11332	None	None
3897	11333	None	None
3899	11338	$	['Pizza, Italian, European']
3900	11341	None	None
3902	11348	None	['Spanish, Wine Bar']
3908	11379	None	['Seafood']
3909	11382	$	['Spanish']
3910	11383	None	None
3911	11384	None	None
3916	11400	$	['Vegetarian Friendly, Vegan Options']
3918	11406	$	['Belgian, European']
3920	11411	$	['Caribbean']
3927	11426	None	['Healthy']
3935	11449	None	None
3937	11454	None	['Spanish']
3940	11465	$$ - $$$	['Steakhouse, Cafe, Barbecue']
3941	11468	$	['Cafe']
3953	11500	None	None
3955	11503	None	None
3956	11505	$	['Italian, Mediterranean']
3957	11507	None	['Asian, Korean']
3958	11510	$	['French, Spanish']
3960	11516	None	None
3962	11519	None	None
3963	11520	None	None
3966	11541	None	['Swiss, European']
3967	11542	None	['Cafe']
3968	11545	$$ - $$$	['Cafe']
3973	11554	$$ - $$$	['European, Grill, Portuguese']
3980	11574	None	['French, American']
3981	11578	$	['Spanish']
3982	11579	None	['Cafe']
3984	11581	None	None
3991	11601	$$ - $$$	['Greek, Grill, Seafood, Mediterranean, Diner']
3994	11610	$	['Takeout']
3997	11617	None	None
4002	11638	$$ - $$$	['Polish, European']
4007	11653	None	['Cafe']
4009	11660	None	None
4010	11662	None	None
4017	11674	$$ - $$$	['Cafe, Brew Pub, Pizza, Fast Food, Asian, Pub']
4018	11675	None	None
4023	11687	None	None
4024	11688	None	None
4025	11691	$	['Breakfast']
4026	11696	$$ - $$$	['Italian, Cafe']
4032	11706	None	['Indian']
4036	11718	None	None
4039	11727	$	['Cafe']
4042	11737	None	None
4044	11740	$$ - $$$	['Belgian, Brew Pub, European']
4051	11753	$$ - $$$	['French']
4055	11760	None	None
4058	11776	None	None
4060	11778	$	['Chinese, Japanese, Asian']
4063	11787	$	['Italian, Pizza']
4065	11795	$	['Vegetarian Friendly, Vegan Options']
4067	11801	$	['Fast Food']
4073	11824	$	['Greek']
4074	11825	None	['Spanish']
4075	11827	None	None
4081	11848	None	None
4085	11862	None	['European, Swedish']
4088	11866	None	['Seafood']
4090	11868	$	['French']
4091	11869	None	['International']
4092	11870	$$ - $$$	['Pizza, Mediterranean, Spanish']
4094	11875	None	['French']
4095	11877	None	None
4096	11882	None	None
4097	11890	None	None
4100	11903	$	['Reservations']
4104	11910	$	['Cafe, European, Portuguese']
4105	11916	None	None
4109	11928	$	['Bar, Italian, Cafe, Pub']
4111	11935	None	['Healthy']
4112	11936	$$ - $$$	['Cafe']
4115	11943	None	None
4117	11952	$$ - $$$	['Japanese, Sushi']
4118	11953	None	None
4124	11963	$	['Spanish']
4126	11966	None	['French']
4128	11972	$$ - $$$	['European, Swedish']
4131	11981	None	None
4133	11985	None	['Indian']
4134	11986	None	None
4136	11992	None	None
4140	12002	$$ - $$$	['Indian']
4142	12009	$	['Pizza, Turkish, Middle Eastern']
4154	12046	None	None
4158	12077	$$ - $$$	['Middle Eastern']
4160	12081	None	None
4161	12082	$	['Asian, Vietnamese']
4169	12110	$	['Chinese, Asian']
4176	12125	$$ - $$$	['French']
4178	12132	None	['Steakhouse, Dutch, Moroccan, Mediterranean, European, Turkish, Grill']
4179	12136	None	None
4181	12147	$	['Sushi, Asian']
4184	12154	None	['Japanese, Sushi, Asian']
4187	12162	$$ - $$$	['German']
4188	12164	None	['Cafe']
4194	12181	$$ - $$$	['Cafe, Wine Bar']
4198	12200	None	['German, International']
4200	12204	None	None
4201	12206	$$ - $$$	['French']
4204	12218	None	['Lebanese, Mediterranean, Middle Eastern, Arabic']
4206	12223	$	['Breakfast, Lunch, Dinner']
4208	12225	$	['Breakfast, Lunch, Dinner']
4209	12227	None	None
4213	12239	None	None
4218	12254	None	None
4219	12255	$$ - $$$	['Italian, Pizza']
4226	12280	None	['French']
4227	12285	$$ - $$$	['Spanish']
4232	12300	None	['Wine Bar']
4233	12301	$$ - $$$	['Italian, Cafe, European']
4234	12303	None	['Italian, European, Cafe']
4235	12304	None	None
4236	12307	$	['American, Fast Food']
4237	12312	None	None
4238	12313	None	None
4239	12316	$$ - $$$	['Cafe']
4241	12318	$$ - $$$	['Seating, Wheelchair Accessible']
4244	12326	$$ - $$$	['Lunch, Dinner']
4251	12344	$$ - $$$	['French, European']
4252	12345	None	None
4257	12354	$$ - $$$	['Dinner']
4259	12360	$	['Lunch, Dinner']
4261	12362	$$ - $$$	['Polish, European']
4262	12365	$	['British, Cafe']
4263	12366	None	None
4264	12368	None	['American, Fast Food']
4266	12372	$$ - $$$	['Lunch, Dinner']
4268	12377	None	['Italian']
4272	12387	None	['Fast Food, International, European, Spanish']
4277	12400	None	None
4279	12404	$	['Pizza, Pub']
4282	12409	None	None
4286	12420	$$ - $$$	['Cafe, Fusion, Healthy, European']
4289	12428	None	['Spanish']
4292	12442	$$ - $$$	['Vegetarian Friendly']
4296	12463	$	['Dutch, Seafood, European']
4299	12472	$	['German, European, Gastropub, Croatian']
4300	12474	$$ - $$$	['Indian']
4301	12475	$$ - $$$	['Italian, Pizza, Seafood, Mediterranean, Soups, Neapolitan, Campania, Southern-Italian']
4304	12480	$	['Turkish']
4305	12484	None	None
4311	12494	None	None
4312	12496	$$ - $$$	['Bar']
4313	12500	$	['Fast Food, European, Portuguese']
4315	12506	$	['Vegan Options']
4316	12508	$$ - $$$	['Italian, Pizza']
4318	12513	$	['Cafe, Polish, European']
4320	12515	$$ - $$$	['French, European, Wine Bar']
4321	12517	None	None
4324	12524	None	None
4328	12532	$$ - $$$	['Pizza, Italian, French']
